ob_time,wind_direction_kew,wind_speed_kew,air_temperature_kew,dewpoint_kew,wetb_temp_kew,rltv_hum_kew,ob_time,wind_direction_heathrow,wind_speed_heathrow,air_temperature_heathrow,dewpoint_heathrow,wetb_temp_heathrow,rltv_hum_heathrow
24/06/2015 04:00,220,2,11.3,10.7,11,96.3,24/06/2015 04:00,210,6,12.7,9.8,11.2,82.3
24/06/2015 05:00,200,2,12.7,10.3,11.5,85.8,24/06/2015 05:00,220,5,13.1,9.7,11.3,79
24/06/2015 06:00,220,2,13.8,10.3,12,79.8,24/06/2015 06:00,230,6,14.1,9.6,11.8,74.4
24/06/2015 07:00,230,3,15.1,10.1,12.5,72.3,24/06/2015 07:00,250,6,15.1,9.9,12.4,71.1
24/06/2015 08:00,240,3,16,10.2,12.9,68.2,24/06/2015 08:00,250,6,16.8,10.3,13.3,64.9
24/06/2015 09:00,220,3,19.4,10.8,14.7,57.6,24/06/2015 09:00,230,7,19.6,9.7,14.3,52.5
24/06/2015 10:00,250,5,20.7,8.9,14.4,46.6,24/06/2015 10:00,260,7,21.3,9,14.7,44.8
24/06/2015 11:00,240,6,22,8.3,14.7,41.2,24/06/2015 11:00,250,10,21.8,9,14.9,43.3
24/06/2015 12:00,230,5,21.8,8.8,14.8,43.1,24/06/2015 12:00,250,10,22.9,8.8,15.3,40.1
24/06/2015 13:00,230,6,23,10,15.8,43.5,24/06/2015 13:00,210,8,22.1,7.3,14.4,38.1
24/06/2015 14:00,210,6,22.8,9.3,15.5,42.4,24/06/2015 14:00,240,12,22.9,9.8,15.7,42.9
24/06/2015 15:00,230,7,24.2,8.4,15.7,36.6,24/06/2015 15:00,220,11,24.3,7.9,15.5,34.4
24/06/2015 16:00,240,7,22,7.3,14.3,38.4,24/06/2015 16:00,210,11,22.3,8.1,14.8,39.8
24/06/2015 17:00,210,5,21,8.7,14.5,45.5,24/06/2015 17:00,220,13,21.1,8.7,14.5,44.5
24/06/2015 18:00,230,6,20.2,9.3,14.4,49.7,24/06/2015 18:00,210,12,20.6,9.2,14.5,47.6
24/06/2015 19:00,230,4,19.5,8.8,13.9,50.4,24/06/2015 19:00,220,11,19.8,8.7,13.9,48
24/06/2015 20:00,230,3,18.3,8.9,13.4,54.5,24/06/2015 20:00,220,9,18.5,8.9,13.5,53.5
24/06/2015 21:00,210,3,16.7,9,12.7,60.4,24/06/2015 21:00,220,8,17.5,9.1,13.1,57.5
24/06/2015 22:00,200,3,14.8,9.2,11.9,69,24/06/2015 22:00,220,8,16.2,9.3,12.6,63.2
24/06/2015 23:00,210,3,13.5,9.2,11.3,75.1,24/06/2015 23:00,220,7,15.2,9.5,12.2,68.1
25/06/2015 00:00,230,2,13.8,9.3,11.5,74.3,25/06/2015 00:00,220,7,14.3,9.6,11.9,73.5
25/06/2015 01:00,220,2,11.7,9,10.3,83,25/06/2015 01:00,220,5,13.7,9.7,11.6,76.2
25/06/2015 02:00,210,2,10.7,9.3,10,91.1,25/06/2015 02:00,220,4,13.3,9.9,11.5,79.2
25/06/2015 03:00,220,2,10.9,9.6,10.2,91.2,25/06/2015 03:00,220,4,12.6,9.9,11.2,83.4
25/06/2015 04:00,220,3,10.2,9.2,9.7,93.5,25/06/2015 04:00,220,4,12,9.8,10.9,86.5
25/06/2015 05:00,150,1,9.9,9.3,9.6,96.1,25/06/2015 05:00,220,5,12.3,10.2,11.2,86.7
25/06/2015 06:00,230,1,13.7,11.4,12.5,86.4,25/06/2015 06:00,270,3,14,10.8,12.3,80.8
25/06/2015 07:00,250,1,16.1,11.2,13.4,72.2,25/06/2015 07:00,290,5,16.4,11.6,13.8,73.2
25/06/2015 08:00,270,2,18,11.5,14.4,65.5,25/06/2015 08:00,310,5,18.2,11.3,14.4,63.7
25/06/2015 09:00,250,2,20,10.6,14.9,55.1,25/06/2015 09:00,260,5,20.2,10.3,14.8,52.5
25/06/2015 10:00,260,4,21.1,10.4,15.2,50.2,25/06/2015 10:00,220,6,20.2,10.5,14.9,53.3
25/06/2015 11:00,240,3,21.4,9.6,15,46.9,25/06/2015 11:00,230,5,21.5,10,15.2,47.3
25/06/2015 12:00,240,3,22.6,9.4,15.4,42.8,25/06/2015 12:00,230,6,22.3,10.2,15.6,45.5
25/06/2015 13:00,190,5,23.1,10.8,16.2,45.7,25/06/2015 13:00,220,9,24,9.8,16.2,40.4
25/06/2015 14:00,190,5,23.6,11.1,16.6,45.7,25/06/2015 14:00,210,8,23.7,10.8,16.5,44
25/06/2015 15:00,230,3,23.5,11.1,16.5,45.5,25/06/2015 15:00,220,9,24,11.1,16.7,43.8
25/06/2015 16:00,170,4,23.7,11.5,16.8,46.5,25/06/2015 16:00,240,6,25,10.7,16.9,39.9
25/06/2015 17:00,180,6,23.4,10.7,16.3,44.7,25/06/2015 17:00,230,8,24.9,10.1,16.7,39.2
25/06/2015 18:00,190,6,22.9,10.1,15.8,44,25/06/2015 18:00,170,11,23.7,10.8,16.5,44
25/06/2015 19:00,190,6,21.8,11,15.8,50.4,25/06/2015 19:00,210,11,22.4,9.5,15.4,43.5
25/06/2015 20:00,200,4,20,9.1,14.2,49.5,25/06/2015 20:00,210,10,20.8,5.6,13.2,36.6
25/06/2015 21:00,200,4,18.3,10.8,14.2,61.4,25/06/2015 21:00,210,8,19.3,8.1,13.5,48
25/06/2015 22:00,200,2,16.1,11,13.4,72.2,25/06/2015 22:00,210,8,18.1,8.8,13.2,53.8
25/06/2015 23:00,220,3,15.5,11.5,13.3,76.8,25/06/2015 23:00,210,7,16.8,9.8,13.1,63
26/06/2015 00:00,200,2,14.5,11.1,12.7,80.2,26/06/2015 00:00,220,7,15.9,10.4,13,69.8
26/06/2015 01:00,200,2,12.7,10.6,11.6,87,26/06/2015 01:00,230,7,15,9.6,12.2,70
26/06/2015 02:00,190,1,11.3,9.9,10.6,91.3,26/06/2015 02:00,230,4,14.3,9.3,11.7,71.3
26/06/2015 03:00,200,1,11,10,10.5,93.7,26/06/2015 03:00,220,6,14.3,9.2,11.7,71.3
26/06/2015 04:00,220,2,10.9,9.6,10.2,91.2,26/06/2015 04:00,230,5,13.5,8.7,11.1,72.8
26/06/2015 05:00,190,1,11.2,9.7,10.4,90,26/06/2015 05:00,230,6,14.5,9.3,11.8,70.5
26/06/2015 06:00,190,1,14.3,10,12.1,75.8,26/06/2015 06:00,210,3,15.7,9.3,12.4,65.6
26/06/2015 07:00,190,1,15.9,10.8,13.2,72.1,26/06/2015 07:00,190,5,16.5,9.9,13,64.6
26/06/2015 08:00,240,2,18.3,11.3,14.5,64.1,26/06/2015 08:00,240,5,18.2,10,13.8,58.3
26/06/2015 09:00,180,5,20.5,10.8,15.2,54.1,26/06/2015 09:00,180,7,19.2,10.3,14.4,56.2
26/06/2015 10:00,240,3,21.2,9.9,15.1,48.8,26/06/2015 10:00,190,5,20.7,9.9,14.8,49.3
26/06/2015 11:00,190,5,22.9,11.5,16.5,48.9,26/06/2015 11:00,180,8,23.5,10.8,16.4,44.5
26/06/2015 12:00,220,5,24.4,11.1,16.9,43.4,26/06/2015 12:00,NA,NA,24.6,11.7,17.2,44
26/06/2015 13:00,230,6,26,11.1,17.5,39.3,26/06/2015 13:00,230,14,26.4,10.1,17.2,35.3
26/06/2015 14:00,240,6,25.5,11.3,17.4,41.1,26/06/2015 14:00,240,14,26.3,11.1,17.6,38.2
26/06/2015 15:00,220,8,25.5,14.9,19.1,52.1,26/06/2015 15:00,230,15,24,13.7,17.9,52.2
26/06/2015 16:00,220,7,22.3,13.8,17.3,58.5,26/06/2015 16:00,230,17,22.4,13,17,55.4
26/06/2015 17:00,230,7,22.4,13.8,17.4,58.6,26/06/2015 17:00,260,13,22.9,12.4,16.9,51.5
26/06/2015 18:00,240,6,21.6,12.7,16.5,57,26/06/2015 18:00,230,12,21.5,12.4,16.3,55.8
26/06/2015 19:00,250,6,20.7,12.5,16,59.1,26/06/2015 19:00,250,12,20.6,12.5,16,59.6
26/06/2015 20:00,240,5,19.7,13.2,16,66.3,26/06/2015 20:00,250,11,19.6,13.6,16.1,67.7
26/06/2015 21:00,240,5,19.1,13.7,16,71,26/06/2015 21:00,240,13,18.7,13.9,15.9,73.2
26/06/2015 22:00,260,5,18.5,13.8,15.8,74.2,26/06/2015 22:00,260,9,18.3,13.8,15.7,74.8
26/06/2015 23:00,250,6,17.2,11.5,14.1,69.3,26/06/2015 23:00,260,11,16.2,11.5,13.6,73.1
27/06/2015 00:00,260,7,15.7,10.7,13,71.9,27/06/2015 00:00,270,11,14.9,10.9,12.8,77.2
27/06/2015 01:00,280,4,14.5,10.7,12.5,78.1,27/06/2015 01:00,260,10,14,10.8,12.3,80.9
27/06/2015 02:00,260,6,13.4,10.4,11.8,81.7,27/06/2015 02:00,270,7,13.1,10.5,11.7,83.6
27/06/2015 03:00,250,4,12.8,10.4,11.5,84.7,27/06/2015 03:00,250,8,12.2,10.3,11.2,87.9
27/06/2015 04:00,270,4,12.4,10.2,11.3,86.9,27/06/2015 04:00,270,4,12.3,10.4,11.3,87.9
27/06/2015 05:00,260,4,12.8,10.4,11.5,84.7,27/06/2015 05:00,270,6,12.5,10.2,11.3,85.6
27/06/2015 06:00,260,5,14.3,10.4,12.2,76.9,27/06/2015 06:00,260,8,13.9,10.5,12.1,79.6
27/06/2015 07:00,260,5,15.8,10.5,13,70.9,27/06/2015 07:00,290,7,15.7,10.6,13,71.6
27/06/2015 08:00,260,5,17.4,11.2,14,66.8,27/06/2015 08:00,280,10,17.3,10,13.4,61.8
27/06/2015 09:00,270,6,18.8,10.9,14.5,60.2,27/06/2015 09:00,270,9,18.1,10.1,13.8,59.1
27/06/2015 10:00,250,5,20.5,10.8,15.2,54.1,27/06/2015 10:00,290,7,19.2,10.1,14.3,55.3
27/06/2015 11:00,280,5,20.9,10.5,15.2,51.5,27/06/2015 11:00,280,8,20.5,9.9,14.8,50.5
27/06/2015 12:00,300,5,21.6,10.4,15.4,48.6,27/06/2015 12:00,260,9,22.9,9.1,15.4,40.8
27/06/2015 13:00,280,5,21.7,8.1,14.5,41.5,27/06/2015 13:00,270,9,22.7,7.8,14.8,37.7
27/06/2015 14:00,260,6,24.4,7.7,15.5,34.3,27/06/2015 14:00,260,10,24.9,7.1,15.5,31.6
27/06/2015 15:00,260,6,24.5,7.7,15.6,34.5,27/06/2015 15:00,270,9,22.9,6.7,14.5,34.6
27/06/2015 16:00,290,3,23,6.9,14.6,35.3,27/06/2015 16:00,270,7,23.2,7.5,14.9,35.8
27/06/2015 17:00,260,5,22.8,8.5,15.1,39.7,27/06/2015 17:00,280,10,22.8,8.6,15.2,39.9
27/06/2015 18:00,270,4,22.5,9.3,15.3,42.7,27/06/2015 18:00,270,5,22.9,8.6,15.2,39.4
27/06/2015 19:00,260,4,22.2,8.4,14.9,41.5,27/06/2015 19:00,260,8,22.2,8.3,14.8,40.4
27/06/2015 20:00,240,3,19.7,9.3,14.2,51.4,27/06/2015 20:00,260,8,21.1,8.8,14.5,44.5
27/06/2015 21:00,230,4,19.4,11,14.8,58.4,27/06/2015 21:00,240,10,19.6,11.6,15.1,59.2
27/06/2015 22:00,230,3,18.3,12.3,14.9,67.6,27/06/2015 22:00,240,8,18.7,12.1,15,65.1
27/06/2015 23:00,210,2,16,12,13.8,77.1,27/06/2015 23:00,230,5,17.5,12.4,14.7,72.3
28/06/2015 00:00,180,2,14.7,12.2,13.3,84.6,28/06/2015 00:00,200,5,16.9,12.2,14.3,73.6
28/06/2015 01:00,200,2,14.8,12.8,13.7,87.9,28/06/2015 01:00,200,6,16.6,12.1,14.1,74.3
28/06/2015 02:00,200,2,15.2,12.3,13.6,82.8,28/06/2015 02:00,220,8,16.6,11,13.6,69.5
28/06/2015 03:00,190,2,15.2,11.3,13.1,77.5,28/06/2015 03:00,190,6,16.3,10.4,13.2,68.2
28/06/2015 04:00,210,3,14.8,11,12.8,78.3,28/06/2015 04:00,210,6,15.6,10.7,13,72.5
28/06/2015 05:00,200,3,14.9,10.5,12.6,75.2,28/06/2015 05:00,200,6,15.5,10.6,12.9,72.5
28/06/2015 06:00,210,3,15.9,11,13.3,73,28/06/2015 06:00,200,7,15.5,12,13.6,79.7
28/06/2015 07:00,200,4,16.6,11.6,13.9,72.6,28/06/2015 07:00,180,9,16.8,12,14.2,73.6
28/06/2015 08:00,190,5,18.3,10.4,14,59.6,28/06/2015 08:00,220,11,18.1,10.8,14.1,61.7
28/06/2015 09:00,210,5,19.5,10.9,14.8,57.7,28/06/2015 09:00,220,11,19.6,10.8,14.8,56.7
28/06/2015 10:00,210,7,19.2,10.3,14.4,56.5,28/06/2015 10:00,220,12,19,9.9,14.1,55.1
28/06/2015 11:00,220,5,19.2,11.7,15,61.5,28/06/2015 11:00,230,12,19.1,10.8,14.6,58.6
28/06/2015 12:00,220,5,18.1,12.5,15,70.2,28/06/2015 12:00,250,8,17.8,12.9,15,72.5
28/06/2015 13:00,230,3,16.8,12.8,14.6,77.6,28/06/2015 13:00,230,7,17,13.5,15,79.6
28/06/2015 14:00,230,4,18.9,11.7,14.9,63,28/06/2015 14:00,220,11,18.6,12.2,15,65.9
28/06/2015 15:00,210,5,20.1,11.8,15.5,59.2,28/06/2015 15:00,230,11,20.3,12.7,16,61.6
28/06/2015 16:00,230,5,20.7,12.3,15.9,58.3,28/06/2015 16:00,220,11,19.9,12.6,15.8,62.9
28/06/2015 17:00,240,6,19.6,12.7,15.7,64.5,28/06/2015 17:00,230,11,19.5,13.2,15.9,66.8
28/06/2015 18:00,220,5,19.7,13.4,16.1,67.2,28/06/2015 18:00,220,12,20.4,13.7,16.5,65.1
28/06/2015 19:00,220,5,19.2,13.3,15.8,68.5,28/06/2015 19:00,210,10,19.6,13.4,16,66.9
28/06/2015 20:00,220,4,18.4,13.5,15.6,73.2,28/06/2015 20:00,220,11,19,13.5,15.8,69.8
28/06/2015 21:00,220,4,17.3,13.7,15.2,79,28/06/2015 21:00,230,12,18,14.1,15.7,77.3
28/06/2015 22:00,230,4,16.5,14,15.1,85.5,28/06/2015 22:00,240,11,16.8,13.4,14.9,80.5
28/06/2015 23:00,270,4,15.5,12.4,13.8,81.9,28/06/2015 23:00,270,6,15.5,11.2,13.2,75.5
29/06/2015 00:00,260,5,14.7,10,12.2,73,29/06/2015 00:00,280,6,15,10.3,12.5,73
29/06/2015 01:00,270,4,14.6,10.3,12.3,75,29/06/2015 01:00,270,8,14.5,10.5,12.4,76.8
29/06/2015 02:00,250,3,14.1,10.4,12.2,78.9,29/06/2015 02:00,260,7,13.9,10.5,12.1,79.6
29/06/2015 03:00,210,2,12.5,10.2,11.3,85.7,29/06/2015 03:00,260,5,13.4,10.6,11.9,82.7
29/06/2015 04:00,230,2,12.5,10.9,11.7,90.4,29/06/2015 04:00,260,5,13.6,10.6,12,81.6
29/06/2015 05:00,210,1,12.2,11,11.6,92.7,29/06/2015 05:00,270,3,13.9,10.7,12.2,80.7
29/06/2015 06:00,230,1,15.9,11.3,13.4,74,29/06/2015 06:00,270,3,15.2,10.5,12.7,73.2
29/06/2015 07:00,270,2,17.8,11.5,14.3,66.2,29/06/2015 07:00,280,4,16.8,10.6,13.5,66.8
29/06/2015 08:00,270,2,18.4,9.9,13.9,58.1,29/06/2015 08:00,270,3,18.1,10.7,14.1,61.7
29/06/2015 09:00,210,3,20.2,10.1,14.7,52.1,29/06/2015 09:00,210,6,18.6,9.4,13.7,54.5
29/06/2015 10:00,230,4,21.1,8.9,14.6,45.7,29/06/2015 10:00,260,7,20.5,9.5,14.6,48.9
29/06/2015 11:00,250,5,22.6,8.6,15.1,40.8,29/06/2015 11:00,270,8,21.5,8.8,14.7,43.6
29/06/2015 12:00,260,4,22.2,8.9,15.1,43,29/06/2015 12:00,230,8,22.2,9.8,15.4,44.6
29/06/2015 13:00,230,5,22.6,9.7,15.6,44.3,29/06/2015 13:00,210,9,22.5,8.6,15.1,40.8
29/06/2015 14:00,230,3,24.1,10.3,16.4,41.7,29/06/2015 14:00,260,7,24.5,10.5,16.7,41.1
29/06/2015 15:00,270,5,24.8,9.1,16.2,36.9,29/06/2015 15:00,260,8,24.6,8.9,16,36.1
29/06/2015 16:00,230,4,24.9,9.4,16.4,37.7,29/06/2015 16:00,290,5,24.3,9.5,16.2,38.9
29/06/2015 17:00,290,5,25.7,9.9,16.9,37,29/06/2015 17:00,260,7,25.3,9.6,16.6,36.6
29/06/2015 18:00,280,4,25.2,10.3,16.9,39.4,29/06/2015 18:00,260,7,24.7,9.6,16.4,38.2
29/06/2015 19:00,220,3,23.7,10.1,16.2,42.4,29/06/2015 19:00,250,7,23.9,11.1,16.7,44.3
29/06/2015 20:00,190,5,21.4,10.7,15.5,50.6,29/06/2015 20:00,210,8,22.2,10.5,15.7,46.8
29/06/2015 21:00,200,4,19.3,10.5,14.5,56.6,29/06/2015 21:00,210,7,20.9,11.3,15.6,54.2
29/06/2015 22:00,220,2,16.8,10.7,13.5,67.1,29/06/2015 22:00,200,7,19.6,10.6,14.7,55.8
29/06/2015 23:00,190,1,15,10.7,12.7,75.3,29/06/2015 23:00,220,5,18,9.5,13.5,57.2
30/06/2015 00:00,190,2,13.7,10.9,12.2,83,30/06/2015 00:00,210,6,16.9,9.4,13,61.3
30/06/2015 01:00,190,1,12.7,10.8,11.7,88.2,30/06/2015 01:00,210,5,16.3,9.3,12.6,62.4
30/06/2015 02:00,220,1,12.2,10.9,11.5,91.5,30/06/2015 02:00,230,4,15.2,9.7,12.3,69.1
30/06/2015 03:00,200,2,11.7,10.9,11.3,95.1,30/06/2015 03:00,210,3,14.4,9.8,12,73.6
30/06/2015 04:00,0,0,11.2,10.4,10.8,95,30/06/2015 04:00,180,4,13.8,10.5,12.1,80.7
30/06/2015 05:00,0,0,11.3,10.8,11,96.3,30/06/2015 05:00,190,4,14.4,11.3,12.7,81
30/06/2015 06:00,0,0,14.9,12.1,13.4,83.7,30/06/2015 06:00,230,3,16.2,11,13.4,71.1
30/06/2015 07:00,110,2,19.1,11,14.7,59.7,30/06/2015 07:00,120,4,18.7,10.6,14.3,58.9
30/06/2015 08:00,160,3,21.5,8.7,14.7,44.1,30/06/2015 08:00,150,6,21.2,7.7,14.2,41.7
30/06/2015 09:00,150,5,23.9,7.3,15.2,34.8,30/06/2015 09:00,160,6,22.7,8.2,15,39.1
30/06/2015 10:00,150,6,25.5,8.3,16.2,33.7,30/06/2015 10:00,170,7,24.4,6.8,15.2,32
30/06/2015 11:00,160,5,27.2,6.4,16.2,26.7,30/06/2015 11:00,150,7,26.2,6.6,15.9,28.5
30/06/2015 12:00,160,5,28.1,7.1,16.8,26.6,30/06/2015 12:00,130,9,27.9,5.7,16.2,23.7
30/06/2015 13:00,140,5,29.1,5.8,16.8,23.1,30/06/2015 13:00,140,8,29.3,5.1,16.6,21
30/06/2015 14:00,150,6,29.3,9.2,18,28.5,30/06/2015 14:00,160,11,29,8.5,17.6,27.1
30/06/2015 15:00,160,6,30.2,10.6,18.9,29.8,30/06/2015 15:00,140,7,29.9,9.9,18.5,28.5
30/06/2015 16:00,120,7,29.5,10.7,18.7,31.4,30/06/2015 16:00,150,10,29.7,10.5,18.7,30.3
30/06/2015 17:00,130,7,29.1,10.7,18.5,31.8,30/06/2015 17:00,120,11,29.2,10.3,18.4,30.6
30/06/2015 18:00,130,5,28.5,8.3,17.4,28.3,30/06/2015 18:00,110,11,28.5,10.3,18.1,31.7
30/06/2015 19:00,100,6,26.6,13,18.6,43.2,30/06/2015 19:00,130,11,27.6,8.9,17.2,30.3
30/06/2015 20:00,80,7,23.9,13.4,17.7,51.6,30/06/2015 20:00,80,9,24.9,13.5,18.2,49.1
30/06/2015 21:00,80,5,22.5,12.5,16.8,53.5,30/06/2015 21:00,80,9,23.3,12.8,17.2,51.3
30/06/2015 22:00,110,3,21.9,12.4,16.5,55,30/06/2015 22:00,100,9,22.3,12.3,16.6,53
30/06/2015 23:00,80,7,21,12.4,16.1,57.8,30/06/2015 23:00,70,10,21.5,12,16.1,54.3
01/07/2015 00:00,80,7,20.8,12.8,16.2,60,01/07/2015 00:00,80,7,21.2,12.4,16.2,57.1
01/07/2015 01:00,70,3,21.3,13.1,16.6,59.7,01/07/2015 01:00,80,6,21.2,12.5,16.2,57.1
01/07/2015 02:00,60,5,21.1,13.3,16.6,61.1,01/07/2015 02:00,70,11,21.3,13,16.5,58.8
01/07/2015 03:00,20,1,20.4,12.9,16.1,62,01/07/2015 03:00,30,4,21,12.9,16.4,60
01/07/2015 04:00,60,2,18.8,13.4,15.7,70.8,01/07/2015 04:00,60,4,21.3,13,16.5,58.8
01/07/2015 05:00,70,2,18,13.9,15.6,76.6,01/07/2015 05:00,50,4,21.4,13,16.6,58.9
01/07/2015 06:00,80,5,23,14.2,17.8,57.8,01/07/2015 06:00,70,6,23.2,13.5,17.5,54.1
01/07/2015 07:00,90,5,25,13.4,18.2,48.8,01/07/2015 07:00,80,8,26,12.6,18.2,43.4
01/07/2015 08:00,100,4,29.4,14.6,20.3,40.4,01/07/2015 08:00,90,7,28.4,13.1,19.3,38.8
01/07/2015 09:00,100,5,32,14.3,21.1,34.3,01/07/2015 09:00,130,12,32.5,13.5,20.9,31.4
01/07/2015 10:00,140,8,33.3,14,21.4,31.2,01/07/2015 10:00,140,15,34.1,14.2,21.8,30.3
01/07/2015 11:00,150,10,32,14.1,21,33.8,01/07/2015 11:00,170,14,31.5,13.1,20.4,32.4
01/07/2015 12:00,160,6,31.3,14.5,20.9,35.9,01/07/2015 12:00,140,11,31,15.2,21.2,38.4
01/07/2015 13:00,120,7,33.6,14.7,21.8,32.1,01/07/2015 13:00,140,10,32.7,14.7,21.5,33.6
01/07/2015 14:00,120,9,34.2,13.7,21.6,29.3,01/07/2015 14:00,150,12,35.9,12.9,21.8,25
01/07/2015 15:00,140,7,34.5,14.9,22.2,31,01/07/2015 15:00,140,14,34.3,13.9,21.7,29.2
01/07/2015 16:00,160,7,35.2,14.5,22.3,29.2,01/07/2015 16:00,140,12,34.6,14.5,22.1,30
01/07/2015 17:00,160,9,34.6,13.6,21.7,28.5,01/07/2015 17:00,150,15,33.9,14.3,21.7,30.5
01/07/2015 18:00,180,5,32.8,15.2,21.8,34.9,01/07/2015 18:00,180,10,32.6,13.6,21,31.5
01/07/2015 19:00,210,4,30.9,13.8,20.5,35.4,01/07/2015 19:00,210,10,30.9,13.2,20.2,33.7
01/07/2015 20:00,250,5,28.6,15.2,20.3,43.9,01/07/2015 20:00,230,10,28.6,16.1,20.8,46.7
01/07/2015 21:00,230,5,26.6,16.9,20.5,55.3,01/07/2015 21:00,220,12,27,16.8,20.6,53.5
01/07/2015 22:00,210,4,24.7,16.7,19.7,61,01/07/2015 22:00,210,10,24.8,16.5,19.7,60.1
01/07/2015 23:00,230,4,23.1,15.5,18.5,62.3,01/07/2015 23:00,210,9,22.7,15.8,18.5,64.9
02/07/2015 00:00,200,4,21.3,14.9,17.5,66.9,02/07/2015 00:00,210,10,21.4,14.9,17.5,66.1
02/07/2015 01:00,240,5,19.8,14.5,16.7,71.6,02/07/2015 01:00,230,11,19.3,14.7,16.6,74.6
02/07/2015 02:00,240,3,18,14.6,16,80.3,02/07/2015 02:00,260,11,17.8,15.3,16.3,84.9
02/07/2015 03:00,240,6,17.7,15.5,16.4,87,02/07/2015 03:00,250,11,18.3,15.6,16.7,84.2
02/07/2015 04:00,230,2,17.3,15.1,16,86.8,02/07/2015 04:00,260,6,17.4,15.3,16.2,87.8
02/07/2015 05:00,160,3,17.6,15.8,16.5,88.9,02/07/2015 05:00,220,5,18.1,15.5,16.6,85.1
02/07/2015 06:00,240,3,18.9,15.5,16.9,80.9,02/07/2015 06:00,240,5,18.2,14.6,16.1,79.3
02/07/2015 07:00,290,2,19.7,14.6,16.7,72.4,02/07/2015 07:00,270,3,19.4,14.6,16.6,73.8
02/07/2015 08:00,240,3,21.4,14.3,17.2,63.8,02/07/2015 08:00,270,5,20.5,14,16.7,66
02/07/2015 09:00,230,4,20.8,14.4,17,66.5,02/07/2015 09:00,270,7,20,14.3,16.7,69.9
02/07/2015 10:00,210,3,20.8,14.5,17.1,67.4,02/07/2015 10:00,20,5,20.2,14.6,16.9,70
02/07/2015 11:00,220,2,21.8,15.9,18.2,69,02/07/2015 11:00,210,4,21.2,16.3,18.2,73.4
02/07/2015 12:00,250,3,23.8,14.9,18.4,57.2,02/07/2015 12:00,250,5,21.9,14.8,17.7,64.1
02/07/2015 13:00,190,3,24.5,15.1,18.8,55.8,02/07/2015 13:00,150,3,23.1,14.7,18.1,59.1
02/07/2015 14:00,170,4,25.3,14.5,18.8,51.2,02/07/2015 14:00,200,9,24,13.5,17.8,51.4
02/07/2015 15:00,240,6,26,14.5,19.1,49.4,02/07/2015 15:00,230,8,25.2,16.1,19.6,56.9
02/07/2015 16:00,240,7,26.2,14.9,19.3,49.6,02/07/2015 16:00,220,14,26.2,15.5,19.6,51.3
02/07/2015 17:00,230,6,25,15.2,19,54.2,02/07/2015 17:00,240,14,23.7,15.5,18.7,59.7
02/07/2015 18:00,270,8,21.7,14.1,17.2,61.7,02/07/2015 18:00,280,12,20.8,13.2,16.4,61.3
02/07/2015 19:00,270,4,21.2,13.1,16.5,59.7,02/07/2015 19:00,260,7,21,13.1,16.5,60.7
02/07/2015 20:00,250,6,19.9,12.9,15.9,64,02/07/2015 20:00,260,11,19.4,13,15.8,66.7
02/07/2015 21:00,270,5,18.7,13.1,15.5,69.8,02/07/2015 21:00,290,6,18.3,12.9,15.2,70.1
02/07/2015 22:00,290,4,17.6,12.3,14.6,70.6,02/07/2015 22:00,300,3,17.3,12.7,14.7,73.9
02/07/2015 23:00,310,4,16.7,12.2,14.2,74.7,02/07/2015 23:00,320,3,16.1,12.3,14,78
03/07/2015 00:00,310,3,15.3,11,13,75.6,03/07/2015 00:00,320,2,15.3,11.6,13.3,78.4
03/07/2015 01:00,360,1,12.8,10.3,11.5,84.7,03/07/2015 01:00,320,3,14.6,11,12.7,79
03/07/2015 02:00,30,1,11.6,10.2,10.9,91.4,03/07/2015 02:00,340,2,13.6,11.2,12.3,85
03/07/2015 03:00,360,1,11,10.2,10.6,95,03/07/2015 03:00,360,1,13.3,10.7,11.9,83.7
03/07/2015 04:00,20,2,10.6,9.9,10.2,94.8,03/07/2015 04:00,350,2,13,10.5,11.7,84.6
03/07/2015 05:00,60,1,11.4,10.9,11.1,96.3,03/07/2015 05:00,40,3,14.4,10.9,12.5,78.9
03/07/2015 06:00,50,3,17.1,12.1,14.3,72.1,03/07/2015 06:00,60,5,16.5,11.6,13.8,72.3
03/07/2015 07:00,60,5,18.1,10.9,14.2,62.9,03/07/2015 07:00,60,7,18,11.5,14.4,65.2
03/07/2015 08:00,70,5,20.3,9.5,14.5,49.9,03/07/2015 08:00,80,9,19.6,8.9,13.9,49.2
03/07/2015 09:00,100,5,21.7,9.3,15,45.1,03/07/2015 09:00,80,6,21.9,9,15,43.4
03/07/2015 10:00,130,7,22.6,8.5,15.1,40.8,03/07/2015 10:00,100,7,22.9,8,15,37.9
03/07/2015 11:00,80,6,24.9,10.3,16.7,39.6,03/07/2015 11:00,80,9,23.5,8.6,15.5,38.2
03/07/2015 12:00,100,3,25.7,9.3,16.7,35.8,03/07/2015 12:00,110,7,25.9,8.9,16.6,33.8
03/07/2015 13:00,80,5,25.9,10.4,17.2,37.9,03/07/2015 13:00,70,8,27.1,9.7,17.4,33.3
03/07/2015 14:00,100,7,26.1,12,17.9,41.3,03/07/2015 14:00,100,10,26.1,11.3,17.6,39
03/07/2015 15:00,90,8,25.2,12.3,17.7,44.5,03/07/2015 15:00,90,13,26.1,12.2,18,41.5
03/07/2015 16:00,80,9,24.7,12.3,17.5,45.8,03/07/2015 16:00,90,14,24.9,11.7,17.3,43
